sessiontime,pilot_index,worldpositionz,speed,throttle,steer,brake,gear,enginerpm,enginetemperature,fuelintank,currentlaptime,currentlapnum,lapdistance,totaldistance,worldpositionx,worldpositiony,lat,lon
515.45898,10,-880.74481,325,1.0,0.0,0.0,8,11360,89,50.54618,12.00324,6,1027.66016,23654.21484,215.20892,0.38126,-33.460739252940215,-70.67646189380308
515.51276,10,-880.10345,325,1.0,0.00123,0.0,8,11361,89,50.5442,12.05682,6,1032.51758,23659.07227,220.02399,0.37857,-33.46073927715024,-70.67655683090223
515.56628,10,-879.46307,325,1.0,0.0,0.0,8,11362,89,50.54223,12.11043,6,1037.35938,23663.91406,224.82158,0.37567,-33.460739303250264,-70.67665142328191
515.61945,10,-878.82684,325,1.0,0.00326,0.0,8,11363,89,50.54028,12.1637,6,1042.17383,23668.72852,229.59331,0.373,-33.460739327280294,-70.67674550584174
515.67261,10,-878.18799,325,1.0,0.0,0.0,8,11364,89,50.53833,12.21675,6,1046.98633,23673.54102,234.3632,0.37059,-33.460739348970314,-70.6768395521896
515.72589,10,-877.5459,325,1.0,0.0,0.0,8,11365,89,50.53636,12.2701,6,1051.81641,23678.37109,239.14983,0.36796,-33.46073937264033,-70.67693392852452
515.77942,10,-876.89941,325,1.0,0.00123,0.0,8,11366,89,50.53439,12.32377,6,1056.66797,23683.22266,243.95732,0.36495,-33.460739399730365,-70.67702871603143
515.83258,10,-876.25732,325,1.0,0.00247,0.0,8,11367,89,50.53244,12.37688,6,1061.48047,23688.03516,248.72563,0.36178,-33.46073942826039,-70.67712273097612
515.8855,10,-875.61633,325,1.0,0.00174,0.0,8,11368,89,50.53049,12.42987,6,1066.27344,23692.82812,253.47466,0.35935,-33.46073945013041,-70.67721636599087
515.93854,10,-874.9718,325,1.0,0.00123,0.0,8,11368,89,50.52854,12.48288,6,1071.07422,23697.62891,258.23489,0.35711,-33.460739470290434,-70.67731022188289
515.99176,10,-874.32397,325,1.0,0.0,0.0,8,11369,89,50.52658,12.53603,6,1075.88672,23702.44141,263.0054,0.3541,-33.46073949738046,-70.67740428022421
516.04437,10,-873.68182,325,1.0,0.00123,0.0,8,11369,89,50.52465,12.58877,6,1080.65039,23707.20508,267.72781,0.35091,-33.46073952609049,-70.6774973901225
516.09698,10,-873.03827,325,1.0,0.00174,0.0,8,11370,89,50.52271,12.64144,6,1085.41211,23711.9668,272.44852,0.34834,-33.46073954922051,-70.67759046668071
516.14941,10,-872.39618,326,1.0,0.0,0.0,8,11370,89,50.52079,12.69382,6,1090.15039,23716.70508,277.14627,0.34616,-33.46073956884053,-70.67768309065211
516.20142,10,-871.75653,326,1.0,0.00123,0.0,8,11370,89,50.51886,12.74594,6,1094.86719,23721.42188,281.82132,0.3437,-33.46073959098055,-70.67777526695865
516.25372,10,-871.112,326,1.0,0.00123,0.0,8,11371,89,50.51694,12.7982,6,1099.60352,23726.1582,286.51614,0.34053,-33.46073961951058,-70.6778678328387
516.30634,10,-870.46283,326,1.0,0.0,0.0,8,11371,89,50.515,12.85074,6,1104.36328,23730.91797,291.23343,0.33761,-33.46073964579061,-70.67796084182285
516.35913,10,-869.80884,326,1.0,0.0,0.0,8,11371,89,50.51306,12.90364,6,1109.14648,23735.70117,295.97586,0.33558,-33.460739664060625,-70.67805434675641
516.41211,10,-869.15259,326,1.0,0.00123,0.0,8,11372,89,50.51111,12.95656,6,1113.94531,23740.5,300.73221,0.33338,-33.460739683860645,-70.67814812608773
516.4649,10,-868.49878,326,1.0,0.00123,0.0,8,11372,89,50.50917,13.00942,6,1118.71875,23745.27344,305.46317,0.33031,-33.460739711490675,-70.67824140452716
516.51807,10,-867.83911,326,1.0,0.0,0.0,8,11372,89,50.50721,13.06245,6,1123.53125,23750.08594,310.23251,0.32709,-33.46073974047071,-70.6783354396397
516.57159,10,-867.17383,326,1.0,0.00174,0.0,8,11373,89,50.50523,13.11583,6,1128.37891,23754.93359,315.0369,0.3247,-33.460739761980726,-70.67843016608062
516.62543,10,-866.50525,326,1.0,0.00276,0.0,8,11373,89,50.50326,13.16962,6,1133.24609,23759.80078,319.86111,0.32259,-33.46073978097075,-70.6785252833905
516.67944,10,-865.83252,326,1.0,0.0,0.0,8,11373,89,50.50128,13.22364,6,1138.13281,23764.6875,324.70471,0.31968,-33.46073980716077,-70.67862078274383
516.73322,10,-865.1618,325,0.0,0.0,0.8023,8,11268,89,50.49964,13.27731,6,1142.99609,23769.55078,329.52512,0.31657,-33.4607398351508,-70.67871582478996
516.78717,10,-864.49615,318,0.0,0.0,0.79978,8,11015,89,50.49964,13.33131,6,1147.81445,23774.36914,334.2995,0.31256,-33.46073987124083,-70.67880995896806
516.83282,10,-863.94342,312,0.0,0.0,0.79533,8,10809,89,50.49964,13.37673,6,1151.80859,23778.36328,338.25812,0.30872,-33.46073990580087,-70.67888800901574
516.88776,10,-863.29144,304,0.0,0.0,0.78781,8,10559,89,50.49964,13.43208,6,1156.51562,23783.07031,342.9213,0.3082,-33.460739910480875,-70.67897995180986
516.94232,10,-862.65796,297,0.0,0.00214,0.77899,8,10318,89,50.49964,13.48637,6,1161.08398,23787.63867,347.44849,0.30905,-33.460739902830866,-70.6790692137684
516.99701,10,-862.03796,290,0.0,0.00174,0.76554,7,12268,89,50.49867,13.54106,6,1165.53906,23792.09375,351.8714,0.3086,-33.46073990688087,-70.67915641923028
517.05188,10,-861.42682,285,0.0,0.00174,0.77814,7,11367,89,50.49797,13.59582,6,1169.91797,23796.47266,356.22058,0.30699,-33.46073992137089,-70.67924217058439
517.10626,10,-860.8338,278,0.0,0.00276,0.76587,7,11103,89,50.49797,13.65025,6,1174.15625,23800.71094,360.43243,0.30538,-33.4607399358609,-70.67932521422632
517.16064,10,-860.2525,272,0.0,0.00578,0.75085,7,10844,89,50.49797,13.70454,6,1178.29492,23804.84961,364.54343,0.30395,-33.46073994873091,-70.67940626948551
517.21515,10,-859.67883,265,0.0,0.01117,0.73298,7,10592,89,50.49797,13.75889,6,1182.34766,23808.90234,368.57007,0.30335,-33.460739954130915,-70.6794856617125
517.26947,10,-859.11353,259,0.0,0.00939,0.71397,7,10346,89,50.49797,13.81338,6,1186.29883,23812.85352,372.4946,0.30213,-33.46073996511093,-70.67956304044567
517.315,10,-858.64496,254,0.0,0.01787,0.6911,6,12239,89,50.497,13.85846,6,1189.53516,23816.08984,375.70908,0.30083,-33.46073997681094,-70.67962641923975
517.36926,10,-858.08575,249,0.0,0.01996,0.71854,6,11347,89,50.4963,13.91311,6,1193.32617,23819.88086,379.47122,0.30013,-33.46073998311095,-70.67970059633433
517.42291,10,-857.5318,243,0.0,0.0228,0.68984,6,11086,89,50.4963,13.96667,6,1196.99023,23823.54492,383.10703,0.2988,-33.46073999508096,-70.67977228238865
517.47656,10,-856.97357,238,0.0,0.03008,1.0,6,10798,89,50.4963,14.02045,6,1200.57031,23827.125,386.65546,0.29779,-33.460740004170965,-70.67984224569656
517.53003,10,-856.41241,232,0.0,0.02482,0.53832,6,10582,89,50.4963,14.07392,6,1204.04688,23830.60156,390.09885,0.29714,-33.46074001002098,-70.6799101380746
517.5835,10,-855.84491,226,0.0,0.02598,1.0,6,10277,89,50.4963,14.12718,6,1207.43945,23833.99414,393.45587,0.2962,-33.46074001848098,-70.67997632741135
517.63702,10,-855.27216,219,0.0,0.02702,1.0,5,11874,89,50.49501,14.18069,6,1210.74023,23837.29492,396.71799,0.2954,-33.46074002568099,-70.68004064567117
517.69061,10,-854.69397,213,0.0,0.02584,0.99405,5,11089,89,50.49467,14.23444,6,1213.95117,23840.50586,399.89148,0.29585,-33.46074002163098,-70.68010321686607
517.7439,10,-854.11633,207,0.0,0.04785,0.50602,5,10826,89,50.49467,14.28758,6,1217.03711,23843.5918,402.94293,0.29659,-33.46074001497098,-70.68016338192625
517.79755,10,-853.52106,202,0.0,0.05775,1.0,5,10563,89,50.49467,14.34128,6,1220.07422,23846.62891,405.94177,0.29796,-33.46074000264097,-70.68022250990867
517.85168,10,-852.9057,197,0.0,0.05764,0.71115,5,10295,89,50.49467,14.39534,6,1223.06836,23849.62305,408.89236,0.29865,-33.46073999643096,-70.6802806863194
517.90509,10,-852.28265,192,0.0,0.09733,0.41113,5,10069,89,50.49467,14.44884,6,1225.94141,23852.49609,411.71811,0.29941,-33.460739989590955,-70.68033640131195
517.95911,10,-851.62433,188,0.0,0.13211,0.81803,4,11475,89,50.49303,14.50284,6,1228.78125,23855.33594,414.50235,0.30072,-33.46073997780094,-70.68039129805655
518.01337,10,-850.9339,182,0.0,0.13455,0.6597,4,11119,89,50.49303,14.55695,6,1231.55469,23858.10938,417.21112,0.30134,-33.460739972220935,-70.6804447065325
518.06769,10,-850.21173,177,0.0,0.13739,0.70429,4,10782,89,50.49303,14.6113,6,1234.24805,23860.80273,419.83078,0.30211,-33.46073996529093,-70.68049635809955
518.12195,10,-849.45642,173,0.0,0.16057,0.29224,4,10546,89,50.49303,14.66553,6,1236.85742,23863.41211,422.35797,0.30322,-33.46073995530092,-70.68054618657736
518.17578,10,-848.66968,168,0.0,0.15262,0.6477,4,10205,89,50.49303,14.71932,6,1239.37305,23865.92773,424.78082,0.30354,-33.46073995242092,-70.6805939575245
518.23041,10,-847.83447,164,0.0,0.13518,0.67797,4,9965,89,50.49303,14.77383,6,1241.85547,23868.41016,427.16013,0.30288,-33.460739958360925,-70.68064086965188
518.28485,10,-846.96729,159,0.0,0.15908,0.5207,4,9704,89,50.49303,14.82834,6,1244.25977,23870.81445,429.45087,0.30192,-33.46073996700093,-70.68068603535413
518.3396,10,-846.06213,155,0.0,0.19364,0.6673,4,9397,89,50.49303,14.88304,6,1246.60352,23873.1582,431.66846,0.30055,-33.460739979330945,-70.68072975862395
518.38489,10,-845.28925,151,0.0,0.18712,0.6538,4,9170,89,50.49303,14.92843,6,1248.48242,23875.03711,433.43741,0.29946,-33.460739989140954,-70.68076463625106
518.43945,10,-844.33356,147,0.0,0.18189,0.63861,4,8899,89,50.49303,14.98297,6,1250.67578,23877.23047,435.48746,0.29825,-33.46074000003097,-70.68080505622362
518.49384,10,-843.35712,143,0.0,0.19562,0.62545,3,10639,89,50.49152,15.03735,6,1252.78711,23879.3418,437.4473,0.2971,-33.460740010380974,-70.68084369756446
518.539,10,-842.52173,140,0.0,0.23353,0.61507,3,10303,89,50.49152,15.08266,6,1254.5,23881.05469,439.02271,0.29627,-33.46074001785098,-70.68087475929377
518.59296,10,-841.5025,136,0.0,0.23796,0.60117,3,10010,89,50.49152,15.13654,6,1256.48047,23883.03516,440.8288,0.29507,-33.460740028651,-70.68091036915716
518.64691,10,-840.46051,132,0.0,0.2206,0.59596,3,9714,89,50.49152,15.19068,6,1258.39258,23884.94727,442.5564,0.29447,-33.460740034051,-70.68094443166633
518.70123,10,-839.39716,128,0.0,0.22701,0.59595,3,9416,89,50.49152,15.24484,6,1260.24219,23886.79688,444.21082,0.29386,-33.460740039541,-70.68097705129644
518.75531,10,-838.32343,124,0.0,0.25443,0.5955,3,9125,89,50.49152,15.299,6,1262.01367,23888.56836,445.7785,0.29319,-33.46074004557101,-70.68100796066962
518.80957,10,-837.23169,121,0.0,0.31047,0.44424,3,8896,89,50.49152,15.35321,6,1263.7207,23890.27539,447.27188,0.29267,-33.46074005025101,-70.68103740513938
518.85492,10,-836.30505,118,0.0,0.31384,0.30869,3,8754,89,50.49152,15.39845,6,1265.09961,23891.6543,448.4631,0.29228,-33.460740053761015,-70.68106089203101
518.90955,10,-835.16602,116,0.0,0.28872,0.0,3,8645,89,50.49152,15.45316,6,1266.71094,23893.26562,449.83917,0.29171,-33.46074005889102,-70.68108802350496
518.96399,10,-833.99664,116,0.0,0.27218,0.0,3,8595,89,50.49152,15.50755,6,1268.28125,23894.83594,451.15912,0.29106,-33.46074006474103,-70.68111404844282
519.01837,10,-832.79248,115,0.0,0.2831,0.0,3,8545,89,50.49152,15.56208,6,1269.81836,23896.37305,452.43079,0.29033,-33.46074007131104,-70.68113912142417
519.07269,10,-831.55719,114,0.0,0.30737,0.0,3,8496,89,50.49152,15.61625,6,1271.31641,23897.87109,453.65054,0.28985,-33.46074007563104,-70.68116317080106
519.12708,10,-830.28528,114,0.0,0.25755,0.0,3,8447,89,50.49152,15.67066,6,1272.78516,23899.33984,454.82388,0.28942,-33.46074007950104,-70.68118630513976
519.17303,10,-829.18787,113,0.0,0.13425,0.0,3,8405,89,50.49152,15.71646,6,1274.01367,23900.56836,455.7811,0.28828,-33.46074008976105,-70.68120517802444
519.22852,10,-827.8418,112,0.0,0.40514,0.0,3,8351,89,50.49152,15.77202,6,1276.21484,23902.76953,456.89182,0.28483,-33.46074012081108,-70.68122707658398
519.27448,10,-826.70435,112,0.0,0.43659,0.0,3,8306,89,50.49152,15.8179,6,1278.16992,23904.72461,457.77115,0.2803,-33.46074016158113,-70.68124441247546
519.33008,10,-825.30225,111,0.0,0.46803,0.0,3,8254,89,50.49152,15.87354,6,1280.74609,23907.30078,458.78311,0.27458,-33.46074021306118,-70.6812643629619
519.37616,10,-824.11768,110,0.0,0.49051,0.0,3,8211,89,50.49152,15.91966,6,1283.10938,23909.66406,459.57718,0.27146,-33.4607402411412,-70.68128001831542
519.43188,10,-822.66064,110,0.0,0.47386,0.0,3,8159,89,50.49152,15.97536,6,1286.33984,23912.89453,460.47784,0.27415,-33.46074021693118,-70.6812977774273
519.47791,10,-821.43915,109,0.0,0.44504,0.0,3,8114,89,50.49152,16.02152,6,1289.42578,23915.98047,461.17465,0.27859,-33.46074017697114,-70.68131151792191
519.53351,10,-819.94537,109,0.0,0.43644,0.0,3,8057,89,50.49152,16.07694,6,1292.58984,23919.14453,461.96146,0.28509,-33.46074011847108,-70.68132703369221
519.58014,10,-818.68036,108,0.0,0.4544,0.0,3,8009,89,50.49152,16.12359,6,1294.99609,23921.55078,462.57816,0.28571,-33.460740112891074,-70.68133919326452
519.63544,10,-817.16553,107,0.0,0.4286,0.0,3,7955,89,50.49152,16.17894,6,1297.625,23924.17969,463.25217,0.28732,-33.46074009840106,-70.68135248317319
519.68176,10,-815.88379,107,0.12095,0.41412,0.0,3,7951,89,50.49139,16.22522,6,1299.68555,23926.24023,463.76962,0.28686,-33.46074010254107,-70.68136268545445
519.73718,10,-814.33661,106,0.1615,0.39822,0.0,3,7967,89,50.49093,16.28066,6,1302.01953,23928.57422,464.32639,0.28727,-33.46074009885106,-70.68137366332247
519.78339,10,-813.0285,106,0.19856,0.38641,0.0,3,7985,89,50.49045,16.32676,6,1303.89648,23930.45117,464.74197,0.2887,-33.46074008598105,-70.68138185775604
519.83887,10,-811.44073,107,0.24267,0.37394,0.0,3,8026,89,50.48977,16.38227,6,1305.75195,23932.30664,465.18442,0.28979,-33.46074007617104,-70.68139058185386
519.88495,10,-810.10388,107,0.27868,0.36139,0.0,3,8076,89,50.48912,16.42823,6,1307.07031,23933.625,465.50677,0.29046,-33.46074007014104,-70.68139693780961
519.94055,10,-808.46832,108,0.32024,0.34495,0.0,3,8102,89,50.48824,16.48392,6,1308.68359,23935.23828,465.84195,0.29148,-33.46074006096102,-70.68140354686199
519.98657,10,-807.10291,108,0.3536,0.32911,0.0,3,8148,89,50.48745,16.52995,6,1310.03125,23936.58594,466.07477,0.29242,-33.460740052501016,-70.68140813767427
520.04218,10,-805.43256,109,0.39065,0.32566,0.0,3,8216,89,50.48642,16.5855,6,1311.68359,23938.23828,466.30481,0.29352,-33.460740042601,-70.68141267373352
520.08838,10,-804.02985,110,0.41722,0.34089,0.0,3,8281,89,50.4855,16.63184,6,1313.07031,23939.625,466.45322,0.29441,-33.460740034591,-70.68141560023325
520.1438,10,-802.328,111,0.44834,0.33954,0.0,3,8366,89,50.48434,16.68727,6,1314.75781,23941.3125,466.57983,0.29549,-33.46074002487099,-70.68141809697771
520.19012,10,-800.89417,112,0.48633,0.32614,0.0,3,8451,89,50.48332,16.73367,6,1316.18359,23942.73828,466.64224,0.29638,-33.46074001686098,-70.6814193278336
520.24512,10,-799.17273,113,0.54621,0.29644,0.0,3,8573,89,50.48202,16.78867,6,1317.89844,23944.45312,466.66537,0.29742,-33.46074000750097,-70.68141978426976
520.2915,10,-797.70538,114,0.60744,0.26019,0.0,3,8697,89,50.48085,16.83496,6,1319.36328,23945.91797,466.64221,0.29828,-33.46073999976096,-70.68141932794872
520.34698,10,-795.92694,116,0.69166,0.25202,0.0,3,8880,89,50.47935,16.89051,6,1321.14648,23947.70117,466.56433,0.29931,-33.46073999049096,-70.68141779278801
520.39374,10,-794.41052,117,0.67097,0.27616,0.0,3,9054,89,50.47803,16.93716,6,1322.67188,23949.22656,466.45575,0.30017,-33.460739982750944,-70.68141565225852
520.45001,10,-792.56592,119,0.69577,0.23272,0.0,3,9186,89,50.47644,16.99352,6,1324.53711,23951.0918,466.27097,0.30124,-33.46073997312094,-70.68141200938743
520.49634,10,-791.03705,119,0.0,0.15654,0.0,3,8866,89,50.47618,17.03986,6,1326.08789,23952.64258,466.07529,0.30212,-33.46073996520093,-70.68140815153255
520.55231,10,-789.20197,119,0.0,0.05449,0.0,3,8809,89,50.47618,17.09568,6,1327.95898,23954.51367,465.7966,0.30319,-33.46073995557092,-70.68140265705713
520.59906,10,-787.68042,118,0.0,-0.00214,0.0,3,8765,89,50.47618,17.14242,6,1329.51562,23956.07031,465.54099,0.30442,-33.46073994450091,-70.68139761770456
520.65527,10,-785.86292,117,0.0,-0.01837,0.0,3,8713,89,50.47618,17.19849,6,1331.37695,23957.93164,465.21869,0.30576,-33.460739932440895,-70.68139126347963
520.7027,10,-784.33984,117,0.0,0.17606,0.0,3,8666,89,50.47618,17.24591,6,1332.93164,23959.48633,464.93936,0.30664,-33.46073992452089,-70.68138575631426
520.75916,10,-782.54071,116,0.0,0.02604,0.0,3,8611,89,50.47618,17.30255,6,1334.76172,23961.31641,464.58487,0.3075,-33.46073991678088,-70.68137876722699
520.80591,10,-781.05804,115,0.0,-0.05119,0.0,3,8567,89,50.47618,17.34931,6,1336.27148,23962.82617,464.29141,0.30797,-33.46073991255088,-70.68137298131079
520.86316,10,-779.25323,115,0.0,-0.08801,0.0,3,8511,89,50.47618,17.40645,6,1338.10742,23964.66211,463.94208,0.30855,-33.46073990733087,-70.68136609385796
520.91064,10,-777.76343,114,0.0,-0.11007,0.0,3,8466,89,50.47618,17.45407,6,1339.61914,23966.17383,463.66559,0.30889,-33.460739904270866,-70.68136064248735
520.9671,10,-776.00098,113,0.0,-0.07718,0.0,3,8413,89,50.47618,17.5106,6,1341.40625,23967.96094,463.35498,0.30908,-33.46073990256087,-70.681354518324
521.01428,10,-774.53479,113,0.0,-0.10352,0.0,3,8369,89,50.47618,17.55766,6,1342.88867,23969.44336,463.11023,0.30923,-33.460739901210864,-70.68134969269394
521.07129,10,-772.7674,112,0.0,-0.14758,0.0,3,8314,89,50.47618,17.61463,6,1344.67188,23971.22656,462.83942,0.30941,-33.46073989959086,-70.68134435325528
521.1189,10,-771.29559,111,0.0,-0.18961,0.0,3,8268,89,50.47618,17.66231,6,1346.15039,23972.70508,462.63879,0.30959,-33.46073989797086,-70.68134039754129
521.17627,10,-769.53094,111,0.0,-0.25812,0.0,3,8215,89,50.47618,17.71957,6,1347.91797,23974.47266,462.43509,0.30984,-33.46073989572086,-70.68133638132265
521.22473,10,-768.04553,110,0.0,-0.26584,0.0,3,8172,89,50.47618,17.76802,6,1349.39648,23975.95117,462.3009,0.31006,-33.46073989374086,-70.68133373560734
521.27319,10,-766.56525,109,0.0,-0.2388,0.0,3,8131,89,50.47618,17.81645,6,1350.86523,23977.41992,462.20255,0.31026,-33.460739891940854,-70.68133179653455
521.33112,10,-764.80377,109,0.0,-0.25668,0.0,3,8083,89,50.47618,17.87437,6,1352.60352,23979.1582,462.13196,0.31046,-33.46073989014086,-70.68133040480001
521.37921,10,-763.34821,108,0.0,-0.29272,0.0,3,8042,89,50.47618,17.92252,6,1354.0332,23980.58789,462.1149,0.31061,-33.460739888790854,-70.68133006848701
521.43707,10,-761.61017,106,0.0,-0.35175,0.49282,3,8419,89,50.47591,17.98018,6,1355.73047,23982.28516,462.14755,0.31081,-33.46073988699085,-70.68133071231448
521.48639,10,-760.16876,104,0.0,-0.40606,0.49801,2,9698,89,50.47498,18.02947,6,1357.13086,23983.68555,462.22003,0.31101,-33.46073988519085,-70.68133214146192
521.54614,10,-758.4707,101,0.0,-0.45519,0.49346,2,9306,89,50.47498,18.08897,6,1358.76953,23985.32422,462.36566,0.31177,-33.46073987835084,-70.68133501310045
521.59674,10,-757.07501,99,0.0,-0.44709,0.22541,2,9180,89,50.47498,18.13951,6,1360.10938,23986.66406,462.53799,0.31213,-33.46073987511084,-70.68133841102933
521.64709,10,-755.71979,97,0.0,-0.43521,0.26679,2,8990,89,50.47498,18.18996,6,1361.40039,23987.95508,462.75433,0.31248,-33.46073987196083,-70.68134267669076
521.69745,10,-754.40112,95,0.0,-0.42646,0.24492,2,8805,89,50.47498,18.24018,6,1362.65039,23989.20508,463.01337,0.3127,-33.460739869980834,-70.68134778421128
521.74878,10,-753.09485,93,0.0,-0.42641,0.18182,2,8639,89,50.47498,18.29134,6,1363.87891,23990.43359,463.32004,0.31299,-33.46073986737083,-70.68135383086882
521.80042,10,-751.81793,91,0.0,-0.4358,0.09718,2,8506,89,50.47498,18.3429,6,1365.17969,23991.73438,463.67111,0.31324,-33.46073986512083,-70.68136075293737
521.85248,10,-750.56097,90,0.0,-0.45357,0.0,2,8428,89,50.47498,18.39491,6,1366.51562,23993.07031,464.07025,0.31338,-33.46073986386083,-70.68136862275159
521.90411,10,-749.34094,90,0.0,-0.46342,0.0,2,8372,89,50.47498,18.44649,6,1367.85547,23994.41016,464.51178,0.31351,-33.46073986269083,-70.68137732835716
521.95654,10,-748.12805,89,0.0,-0.45695,0.0,2,8316,89,50.47498,18.49891,6,1369.24609,23995.80078,465.00607,0.31356,-33.46073986224083,-70.68138707419126
522.00842,10,-746.95764,89,0.0,-0.43272,0.0,2,8262,89,50.47498,18.55088,6,1370.6582,23997.21289,465.53787,0.31363,-33.460739861610826,-70.68139755960988
522.05951,10,-745.83136,88,0.0,-0.37613,0.0,2,8211,89,50.47492,18.60215,6,1372.10156,23998.65625,466.10251,0.31381,-33.460739859990824,-70.68140869256901
522.11041,10,-744.74463,86,0.0,-0.38952,0.25124,2,8016,89,50.47492,18.65293,6,1373.58984,24000.14453,466.69644,0.31401,-33.46073985819082,-70.68142040304065
522.16168,10,-743.68976,85,0.0,-0.3631,0.0,2,7976,89,50.47492,18.70422,6,1375.14844,24001.70312,467.32602,0.3173,-33.46073982858079,-70.68143281756609
522.21289,10,-742.6637,85,0.13199,-0.36184,0.0,2,8083,89,50.47456,18.75545,6,1376.80078,24003.35547,467.98801,0.32383,-33.460739769810736,-70.68144587232091
522.26465,10,-741.65204,85,0.06941,-0.25862,0.0,2,8060,89,50.47427,18.80706,6,1378.58984,24005.14453,468.68823,0.33956,-33.46073962824059,-70.6814596842801
522.31616,10,-740.65479,85,0.15969,-0.33061,0.0,2,8097,89,50.47388,18.85878,6,1380.54688,24007.10156,469.39822,0.33498,-33.46073966946064,-70.68147368130744
522.36694,10,-739.69165,85,0.34885,-0.40596,0.0,2,8028,89,50.47342,18.90974,6,1382.45703,24009.01172,470.11871,0.31669,-33.4607398340708,-70.68148788024371
522.41711,10,-738.7724,87,0.55011,-0.44788,0.0,2,8298,89,50.47229,18.9599,6,1384.27344,24010.82812,470.89151,0.33765,-33.46073964543061,-70.6815031252111
522.46735,10,-737.85791,87,0.00313,-0.48637,0.0,2,8311,89,50.47192,19.01018,6,1386.04492,24012.59961,471.69293,0.35234,-33.460739513220474,-70.68151893214208
522.5271,10,-736.77777,86,0.00132,-0.47802,0.0,2,8040,89,50.47192,19.07003,6,1388.06836,24014.62305,472.65024,0.3295,-33.46073971878068,-70.68153779870005
522.5769,10,-735.9115,85,0.03972,-0.47894,0.0,2,7998,89,50.47187,19.11979,6,1389.70117,24016.25586,473.47357,0.30316,-33.46073995584092,-70.68155402227684
522.63647,10,-734.93402,87,0.54703,-0.22068,0.0,2,8321,89,50.47069,19.17943,6,1391.63867,24018.19336,474.52002,0.3116,-33.46073987988084,-70.68157465807707
522.68634,10,-734.11957,88,0.23233,-0.28897,0.0,2,8612,89,50.46959,19.22922,6,1392.91406,24019.46875,475.42908,0.31888,-33.46073981436078,-70.68159258455745
522.73645,10,-733.31329,89,0.5,-0.19828,0.0,2,8437,89,50.46906,19.27931,6,1394.06641,24020.62109,476.36728,0.31505,-33.46073984883081,-70.68161108142077
522.79639,10,-732.36206,91,0.59498,-0.11214,0.0,2,8671,89,50.46759,19.3394,6,1395.48047,24022.03516,477.52951,0.31331,-33.460739864490826,-70.6816339962206
522.84625,10,-731.56775,93,0.67363,-0.06886,0.0,2,8921,89,50.46626,19.38915,6,1396.69336,24023.24805,478.52905,0.31441,-33.46073985459082,-70.68165370436132
